cefr	headword	part_of_speech	page	source
B2	step	v.	12	The Oxford 3000 by CEFR level
B2	sticky	adj.	12	The Oxford 3000 by CEFR level
B2	stiff	adj.	12	The Oxford 3000 by CEFR level
B2	stock	n.	12	The Oxford 3000 by CEFR level
B2	stream	n.	12	The Oxford 3000 by CEFR level
B2	stretch	v., n.	12	The Oxford 3000 by CEFR level
B2	strict	adj.	12	The Oxford 3000 by CEFR level
B2	strike	v., n.	12	The Oxford 3000 by CEFR level
B2	structure	v.	12	The Oxford 3000 by CEFR level
B2	struggle	v., n.	12	The Oxford 3000 by CEFR level
B2	stuff	v.	12	The Oxford 3000 by CEFR level
B2	subject	adj.	12	The Oxford 3000 by CEFR level
B2	submit	v.	12	The Oxford 3000 by CEFR level
B2	sum	n., v.	12	The Oxford 3000 by CEFR level
B2	surgery	n.	12	The Oxford 3000 by CEFR level
B2	surround	v.	12	The Oxford 3000 by CEFR level
B2	surrounding	adj.	12	The Oxford 3000 by CEFR level
B2	survey	v.	12	The Oxford 3000 by CEFR level
B2	suspect	v., n.	12	The Oxford 3000 by CEFR level
B2	swear	v.	12	The Oxford 3000 by CEFR level
B2	sweep	v.	12	The Oxford 3000 by CEFR level
B2	switch	n.	12	The Oxford 3000 by CEFR level
B2	sympathy	n.	12	The Oxford 3000 by CEFR level
B2	tale	n.	12	The Oxford 3000 by CEFR level
B2	tank	n.	12	The Oxford 3000 by CEFR level
B2	target	v.	12	The Oxford 3000 by CEFR level
B2	tear1	v., n.	12	The Oxford 3000 by CEFR level
B2	tear2	n.	12	The Oxford 3000 by CEFR level
B2	temporary	adj.	12	The Oxford 3000 by CEFR level
B2	term	v.	12	The Oxford 3000 by CEFR level
B2	therapy	n.	12	The Oxford 3000 by CEFR level
B2	threat	n.	12	The Oxford 3000 by CEFR level
B2	threaten	v.	12	The Oxford 3000 by CEFR level
B2	thus	adv.	12	The Oxford 3000 by CEFR level
B2	time	v.	12	The Oxford 3000 by CEFR level
B2	title	v.	12	The Oxford 3000 by CEFR level
B2	tone	n.	12	The Oxford 3000 by CEFR level
B2	tough	adj.	12	The Oxford 3000 by CEFR level
B2	track	v.	12	The Oxford 3000 by CEFR level
B2	transfer	v., n.	12	The Oxford 3000 by CEFR level
B2	transform	v.	12	The Oxford 3000 by CEFR level
B2	transition	n.	12	The Oxford 3000 by CEFR level
B2	trial	n.	12	The Oxford 3000 by CEFR level
B2	trip	v.	12	The Oxford 3000 by CEFR level
B2	tropical	adj.	12	The Oxford 3000 by CEFR level
B2	trouble	v.	12	The Oxford 3000 by CEFR level
B2	truly	adv.	12	The Oxford 3000 by CEFR level
B2	trust	n., v.	12	The Oxford 3000 by CEFR level
B2	try	n.	12	The Oxford 3000 by CEFR level
B2	tune	n.	12	The Oxford 3000 by CEFR level
B2	tunnel	n.	12	The Oxford 3000 by CEFR level
B2	ultimately	adv.	12	The Oxford 3000 by CEFR level
B2	unconscious	adj.	12	The Oxford 3000 by CEFR level
B2	unexpected	adj.	12	The Oxford 3000 by CEFR level
B2	unique	adj.	12	The Oxford 3000 by CEFR level
B2	universe	n.	12	The Oxford 3000 by CEFR level
B2	unknown	adj.	12	The Oxford 3000 by CEFR level
B2	upper	adj.	12	The Oxford 3000 by CEFR level
B2	upwards	adv.	12	The Oxford 3000 by CEFR level
B2	urban	adj.	12	The Oxford 3000 by CEFR level
B2	urge	v.	12	The Oxford 3000 by CEFR level
B2	value	v.	12	The Oxford 3000 by CEFR level
B2	vary	v.	12	The Oxford 3000 by CEFR level
B2	vast	adj.	12	The Oxford 3000 by CEFR level
B2	venue	n.	12	The Oxford 3000 by CEFR level
B2	very	adj.	12	The Oxford 3000 by CEFR level
B2	via	prep.	12	The Oxford 3000 by CEFR level
B2	victory	n.	12	The Oxford 3000 by CEFR level
B2	violence	n.	12	The Oxford 3000 by CEFR level
B2	virtual	adj.	12	The Oxford 3000 by CEFR level
B2	vision	n.	12	The Oxford 3000 by CEFR level
B2	visual	adj.	12	The Oxford 3000 by CEFR level
B2	vital	adj.	12	The Oxford 3000 by CEFR level
B2	vitamin	n.	12	The Oxford 3000 by CEFR level
B2	volume	n.	12	The Oxford 3000 by CEFR level
B2	wage	n.	12	The Oxford 3000 by CEFR level
B2	way	adv.	12	The Oxford 3000 by CEFR level
B2	weakness	n.	12	The Oxford 3000 by CEFR level
B2	wealth	n.	12	The Oxford 3000 by CEFR level
B2	wealthy	adj.	12	The Oxford 3000 by CEFR level
B2	whereas	conj.	12	The Oxford 3000 by CEFR level
B2	wherever	conj.	12	The Oxford 3000 by CEFR level
B2	whisper	v., n.	12	The Oxford 3000 by CEFR level
B2	whom	pron.	12	The Oxford 3000 by CEFR level
B2	widely	adv.	12	The Oxford 3000 by CEFR level
B2	wildlife	n.	12	The Oxford 3000 by CEFR level
B2	willing	adj.	12	The Oxford 3000 by CEFR level
B2	wind2	v.	12	The Oxford 3000 by CEFR level
B2	wire	n.	12	The Oxford 3000 by CEFR level
B2	wise	adj.	12	The Oxford 3000 by CEFR level
B2	witness	n., v.	12	The Oxford 3000 by CEFR level
B2	worse	n.	12	The Oxford 3000 by CEFR level
B2	worst	n.	12	The Oxford 3000 by CEFR level
B2	worth	n.	12	The Oxford 3000 by CEFR level
B2	wound	n., v.	12	The Oxford 3000 by CEFR level
B2	wrap	v.	12	The Oxford 3000 by CEFR level
B2	wrong	n.	12	The Oxford 3000 by CEFR level
B2	yet	conj.	12	The Oxford 3000 by CEFR level
B2	zone	n.	12	The Oxford 3000 by CEFR level
